dataset,exposure,exposure_label,outcome,outcome_label,APP_REGION,Caregiving_MentalHealth2,weighted_n,raw_n,row_pct,row_raw_n,MedConditions_Depression,FreqUseInternet,Internet_Cell2,Internet_HighSpeed2,Electronic2_HealthInfo,TestSource_HCPCounselor,RiskTest_Counselor,SharedRes4_Counselor,UndGenTest3_Counselor,UseInternet,Internet_DialUp,Internet_HighSpeed,Internet_Cell
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,7021.0,51,0.04329540899700922,977,,,,,,,,-6.0,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,2195.0,14,0.013535596460395276,977,,,,,,,,-9.0,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,1936.0,9,0.011938457743656152,977,,,,,,,,1.0,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,322.0,2,0.0019856319181081,977,,,,,,,,-2.0,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,-112.0,16,-0.0006906545802115129,977,,,,,,,,-7.0,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,13521.0,77,0.7539731221769921,107,,,,,,,,-1.0,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,2894.0,17,0.16137846428372274,107,,,,,,,,2.0,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,1110.0,10,0.06189706128366698,107,,,,,,,,-6.0,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,286.0,2,0.015948251826242123,107,,,,,,,,-9.0,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,122.0,1,0.006803100429376011,107,,,,,,,,-2.0,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,5930.0,39,0.6385269731883277,60,,,,,,,,-1.0,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,2648.0,15,0.28512975126520945,60,,,,,,,,2.0,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,727.0,4,0.07828146871971574,60,,,,,,,,-9.0,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,-18.0,2,-0.0019381931732529343,60,,,,,,,,-6.0,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,25233.0,140,0.8033173092228837,186,,,,,,,,-1.0,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,3992.0,24,0.1270892362548152,186,,,,,,,,2.0,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,960.0,5,0.030562541784725096,186,,,,,,,,-9.0,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,666.0,4,0.021202763363153035,186,,,,,,,,1.0,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,630.0,3,0.020056668046225846,186,,,,,,,,-6.0,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,-70.0,10,-0.0022285186718028717,186,,,,,,,,-7.0,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,564840.0,3143,0.6616476530625394,4920,,,,,,,,-1.0,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,227769.0,1283,0.2668062182040959,4920,,,,,,,,2.0,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,26744.0,150,0.03132764116122185,4920,,,,,,,,-9.0,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,23482.0,134,0.027506568566699505,4920,,,,,,,,1.0,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,11396.0,73,0.013349154901035156,4920,,,,,,,,-6.0,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,394.0,3,0.0004615274684984075,4920,,,,,,,,-2.0,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",SharedRes4_Counselor,"G7. If you had any genetic test, who did you share the results with? Genetic cou",,,-938.0,134,-0.0010987633640901174,4920,,,,,,,,-7.0,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,131080.0,767,0.8083125211975457,977,,,,,,,,,-1.0,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,17179.0,102,0.10593531279869269,977,,,,,,,,,2.0,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,7202.0,52,0.04441155613110104,977,,,,,,,,,-6.0,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,3297.0,18,0.020331144204976413,977,,,,,,,,,1.0,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,2965.0,19,0.01828384669934943,977,,,,,,,,,-9.0,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,554.0,3,0.0034162735485462337,977,,,,,,,,,-2.0,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-112.0,16,-0.0006906545802115129,977,,,,,,,,,-7.0,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,13151.0,75,0.7333407684157698,107,,,,,,,,,-1.0,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,2118.0,13,0.11810628450342943,107,,,,,,,,,2.0,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,1308.0,11,0.07293815870183461,107,,,,,,,,,-6.0,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,492.0,3,0.027435454190598337,107,,,,,,,,,-2.0,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,486.0,3,0.027100875480956896,107,,,,,,,,,-9.0,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,378.0,2,0.02107845870741092,107,,,,,,,,,1.0,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,5751.0,38,0.6192527188543124,60,,,,,,,,,-1.0,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,2523.0,14,0.2716700764509529,60,,,,,,,,,2.0,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,527.0,3,0.05674598901690535,60,,,,,,,,,-9.0,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,325.0,2,0.03499515451706687,60,,,,,,,,,1.0,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,179.0,1,0.01927425433401529,60,,,,,,,,,-2.0,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-18.0,2,-0.0019381931732529343,60,,,,,,,,,-6.0,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,24896.0,138,0.7925885836172042,186,,,,,,,,,-1.0,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,3547.0,21,0.11292222469835408,186,,,,,,,,,2.0,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,1341.0,8,0.04269205055553787,186,,,,,,,,,1.0,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,730.0,4,0.023240266148801376,186,,,,,,,,,-9.0,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,630.0,3,0.020056668046225846,186,,,,,,,,,-6.0,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,337.0,2,0.01072872560567954,186,,,,,,,,,-2.0,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-70.0,10,-0.0022285186718028717,186,,,,,,,,,-7.0,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,564470.0,3141,0.6612142389423759,4920,,,,,,,,,-1.0,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,218193.0,1223,0.25558899221845943,4920,,,,,,,,,2.0,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,32843.0,189,0.03847194580683553,4920,,,,,,,,,1.0,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,27364.0,154,0.03205390265987417,4920,,,,,,,,,-9.0,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,11012.0,71,0.012899341327676303,4920,,,,,,,,,-6.0,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,764.0,5,0.0008949415886618866,4920,,,,,,,,,-2.0,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-959.0,137,-0.0011233625438831797,4920,,,,,,,,,-7.0,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,125031.0,748,0.7710110073073722,977,2.0,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,35375.0,190,0.21814201584805598,977,1.0,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,1878.0,22,0.01158079733604662,977,-9.0,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,-119.0,17,-0.0007338204914747325,977,-7.0,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,12666.0,74,0.7062956560530865,107,2.0,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,4650.0,26,0.25929849997211846,107,1.0,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,617.0,7,0.03440584397479507,107,-9.0,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,6157.0,39,0.6629697426510176,60,2.0,,,,,,,,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,2817.0,16,0.3033272316140842,60,1.0,,,,,,,,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,313.0,5,0.033703025734898244,60,-9.0,,,,,,,,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,24651.0,140,0.7847887682658942,186,2.0,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,6830.0,36,0.21743975040590877,186,1.0,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,-70.0,10,-0.0022285186718028717,186,-7.0,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,608291.0,3430,0.7125456988334132,4920,2.0,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,242654.0,1310,0.2842423511193212,4920,1.0,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,3757.0,35,0.004400910403930246,4920,-9.0,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,-1015.0,145,-0.001188960356664679,4920,-7.0,,,,,,,,,,2.0,,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,132504.0,785,0.820834314174916,971,,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,17052.0,95,0.10563354106525591,971,,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,4940.0,26,0.030602257381091028,971,,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,3770.0,30,0.023354354317148416,971,,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,2655.0,17,0.016447164645100543,971,,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,610.0,3,0.0037788212555598232,971,,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-105.0,15,-0.0006504528390717728,971,,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,15450.0,89,0.8274421593830334,113,,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,2237.0,15,0.1198050556983719,113,,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,517.0,5,0.027688517566409596,113,,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,277.0,2,0.014835047129391602,113,,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,200.0,1,0.010711225364181662,113,,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,-9.0,1,-0.0004820051413881748,113,,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,6472.0,42,0.8001978239366964,52,,,,,,,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,1060.0,6,0.13105835806132543,52,,,,,,,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,190.0,1,0.023491592482690407,52,,,,,,,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,186.0,2,0.022997032640949554,52,,,,,,,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,180.0,1,0.02225519287833828,52,,,,,,,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,678606.0,3809,0.835818432183036,4675,,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,95440.0,533,0.11755055388185331,4675,,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,32862.0,178,0.0404751288942316,4675,,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,4020.0,26,0.004951312097705892,4675,,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,1092.0,6,0.001344983286242496,4675,,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,719.0,4,0.0008855704970772479,4675,,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-833.0,119,-0.0010259808401465195,4675,,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,62762.0,354,0.8436773265583202,439,,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,7065.0,42,0.09497116586683874,439,,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,3111.0,18,0.04181957494858249,439,,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,835.0,5,0.01122447607909559,439,,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,520.0,3,0.006990092887580487,439,,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,210.0,1,0.002822922127676735,439,,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-112.0,16,-0.0015055584680942586,439,,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,74956.0,441,0.46433660005203625,971,,,,,,-1.0,,,,,,-1.0,
